"iri","type","label"
"https://purl.org/ccf/ASCTB-TEMP_tuberosity-of-cuboid","AS","tuberosity of cuboid"
"https://purl.org/ccf/ASCTB-TEMP_supraspinous-fossa-of-scapula","AS","supraspinous fossa of scapula"
"https://purl.org/ccf/ASCTB-TEMP_angle-of-sixth-rib","AS","angle of sixth rib"
"https://purl.org/ccf/ASCTB-TEMP_superior-articular-process-of-sixth-cervical-vertebra","AS","superior articular process of sixth cervical vertebra"
"https://purl.org/ccf/ASCTB-TEMP_base-of-fourth-metacarpal-bone","AS","base of fourth metacarpal bone"
"https://purl.org/ccf/ASCTB-TEMP_inferior-articular-facet-of-third-thoracic-vertebra","AS","inferior articular facet of third thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_alveolar-border-of-mandible","AS","alveolar border of mandible"
"https://purl.org/ccf/ASCTB-TEMP_shaft-of-first-metacarpal-bone","AS","shaft of first metacarpal bone"
"https://purl.org/ccf/ASCTB-TEMP_lamina-of-fifth-cervical-vertebra","AS","lamina of fifth cervical vertebra"
"https://purl.org/ccf/ASCTB-TEMP_inferior-articular-facet-of-fourth-thoracic-vertebra","AS","inferior articular facet of fourth thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_head-of-third-middle-phalanx-of-foot","AS","head of third middle phalanx of foot"
"https://purl.org/ccf/ASCTB-TEMP_hook-of-hamate","AS","hook of hamate"
"https://purl.org/ccf/ASCTB-TEMP_transverse-costal-facet-of-second-thoracic-vertebra","AS","transverse costal facet of second thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_head-of-second-distal-phalanx-of-hand","AS","head of second distal phalanx of hand"
"https://purl.org/ccf/ASCTB-TEMP_inferior-articular-process-of-fourth-lumbar-vertebra","AS","inferior articular process of fourth lumbar vertebra"
"https://purl.org/ccf/ASCTB-TEMP_superior-articular-process-of-first-thoracic-vertebra","AS","superior articular process of first thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_transverse-costal-facet-of-ninth-thoracic-vertebra","AS","transverse costal facet of ninth thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_superior-articular-facet-of-third-lumbar-vertebra","AS","superior articular facet of third lumbar vertebra"
"https://purl.org/ccf/ASCTB-TEMP_inferior-articular-process-of-sixth-thoracic-vertebra","AS","inferior articular process of sixth thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_lamina-of-sixth-thoracic-vertebra","AS","lamina of sixth thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_deltoid-tuberosity-of-humerus","AS","deltoid tuberosity of humerus"
"https://purl.org/ccf/ASCTB-TEMP_inferior-costal-facet-of-ninth-thoracic-vertebra","AS","inferior costal facet of ninth thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_superior-articular-facet-of-third-thoracic-vertebra","AS","superior articular facet of third thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_lateral-sacral-crest-of-sacrum","AS","lateral sacral crest of sacrum"
"https://purl.org/ccf/ASCTB-TEMP_superior-articular-process-of-sacrum","AS","superior articular process of sacrum"
"https://purl.org/ccf/ASCTB-TEMP_mammillary-process-of-second-lumbar-vertebra","AS","mammillary process of second lumbar vertebra"
"https://purl.org/ccf/ASCTB-TEMP_zygomatic-process-of-squamous-part-of-temporal-bone","AS","zygomatic process of squamous part of temporal bone"
"https://purl.org/ccf/ASCTB-TEMP_non-articular-facet-of-tubercle-of-third-rib","AS","non-articular facet of tubercle of third rib"
"https://purl.org/ccf/ASCTB-TEMP_head-of-fourth-metatarsal-bone","AS","head of fourth metatarsal bone"
"https://purl.org/ccf/ASCTB-TEMP_neck-of-fifth-rib","AS","neck of fifth rib"
"https://purl.org/ccf/ASCTB-TEMP_base-of-fifth-proximal-phalanx-of-foot","AS","base of fifth proximal phalanx of foot"
"https://purl.org/ccf/ASCTB-TEMP_nasal-surface-of-maxilla","AS","nasal surface of maxilla"
"https://purl.org/ccf/ASCTB-TEMP_mandibular-neck-of-mandible","AS","mandibular neck of mandible"
"https://purl.org/ccf/ASCTB-TEMP_sternal-end-of-sixth-rib","AS","sternal end of sixth rib"
"https://purl.org/ccf/ASCTB-TEMP_head-of-fifth-distal-phalanx-of-foot","AS","head of fifth distal phalanx of foot"
"https://purl.org/ccf/ASCTB-TEMP_transverse-costal-facet-of-fifth-thoracic-vertebra","AS","transverse costal facet of fifth thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_dorsum-sellae-of-sphenoid-bone","AS","dorsum sellae of sphenoid bone"
"https://purl.org/ccf/ASCTB-TEMP_greater-sciatic-notch-of-ilium-of-os-coxa","AS","greater sciatic notch of ilium of os coxa"
"https://purl.org/ccf/ASCTB-TEMP_head-of-second-distal-phalanx-of-foot","AS","head of second distal phalanx of foot"
"https://purl.org/ccf/ASCTB-TEMP_scapular-neck-of-scapula","AS","scapular neck of scapula"
"https://purl.org/ccf/ASCTB-TEMP_anterior-clinoid-process-of-sphenoid-bone","AS","anterior clinoid process of sphenoid bone"
"https://purl.org/ccf/ASCTB-TEMP_popliteal-surface-of-femur","AS","popliteal surface of femur"
"https://purl.org/ccf/ASCTB-TEMP_shaft-of-tibia","AS","shaft of tibia"
"https://purl.org/ccf/ASCTB-TEMP_pedicle-of-tenth-thoracic-vertebra","AS","pedicle of tenth thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_supinator-crest-of-ulna","AS","supinator crest of ulna"
"https://purl.org/ccf/ASCTB-TEMP_shaft-of-third-middle-phalanx-of-hand","AS","shaft of third middle phalanx of hand"
"https://purl.org/ccf/ASCTB-TEMP_neck-of-second-rib","AS","neck of second rib"
"https://purl.org/ccf/ASCTB-TEMP_inferior-articular-process-of-eleventh-thoracic-vertebra","AS","inferior articular process of eleventh thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_inferior-articular-process-of-first-thoracic-vertebra","AS","inferior articular process of first thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_superior-articular-process-of-second-lumbar-vertebra","AS","superior articular process of second lumbar vertebra"
"https://purl.org/ccf/ASCTB-TEMP_foramen-rotundum-of-sphenoid-bone","AS","foramen rotundum of sphenoid bone"
"https://purl.org/ccf/ASCTB-TEMP_shaft-of-second-middle-phalanx-of-foot","AS","shaft of second middle phalanx of foot"
"https://purl.org/ccf/ASCTB-TEMP_obturator-groove-of-pubis-of-os-coxa","AS","obturator groove of pubis of os coxa"
"https://purl.org/ccf/ASCTB-TEMP_inferior-vertebral-notch-of-seventh-thoracic-vertebra","AS","inferior vertebral notch of seventh thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_intermediate-sacral-crest-of-sacrum","AS","intermediate sacral crest of sacrum"
"https://purl.org/ccf/ASCTB-TEMP_acetabular-notch-of-os-coxa","AS","acetabular notch of os coxa"
"https://purl.org/ccf/ASCTB-TEMP_shaft-of-fourth-proximal-phalanx-of-hand","AS","shaft of fourth proximal phalanx of hand"
"https://purl.org/ccf/ASCTB-TEMP_radial-tuberosity-of-radius","AS","radial tuberosity of radius"
"https://purl.org/ccf/ASCTB-TEMP_lamina-of-first-cervical-vertebra","AS","lamina of first cervical vertebra"
"https://purl.org/ccf/ASCTB-TEMP_crest-of-head-of-third-rib","AS","crest of head of third rib"
"https://purl.org/ccf/ASCTB-TEMP_vertebral-body-of-fourth-cervical-vertebra","AS","vertebral body of fourth cervical vertebra"
"https://purl.org/ccf/ASCTB-TEMP_posterior-clinoid-process-of-sphenoid-bone","AS","posterior clinoid process of sphenoid bone"
"https://purl.org/ccf/ASCTB-TEMP_spinous-process-of-second-thoracic-vertebra","AS","spinous process of second thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_inferior-articular-facet-of-fifth-rib","AS","inferior articular facet of fifth rib"
"https://purl.org/ccf/ASCTB-TEMP_medial-pterygoid-plate-of-sphenoid-bone","AS","medial pterygoid plate of sphenoid bone"
"https://purl.org/ccf/ASCTB-TEMP_free-part-of-arm-bone","AS","free part of arm bone"
"https://purl.org/ccf/ASCTB-TEMP_body-of-sixth-rib","AS","body of sixth rib"
"https://purl.org/ccf/ASCTB-TEMP_head-of-seventh-rib","AS","head of seventh rib"
"https://purl.org/ccf/ASCTB-TEMP_shaft-of-fifth-metatarsal-bone","AS","shaft of fifth metatarsal bone"
"https://purl.org/ccf/ASCTB-TEMP_head-of-ulna-of-ulna","AS","head of ulna of ulna"
"https://purl.org/ccf/ASCTB-TEMP_body-of-twelfth-rib","AS","body of twelfth rib"
"https://purl.org/ccf/ASCTB-TEMP_inferior-articular-process-of-fifth-thoracic-vertebra","AS","inferior articular process of fifth thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_intercondylar-notch-of-femur","AS","intercondylar notch of femur"
"https://purl.org/ccf/ASCTB-TEMP_articular-facet-of-tubercle-of-sixth-rib","AS","articular facet of tubercle of sixth rib"
"https://purl.org/ccf/ASCTB-TEMP_auricular-surface-of-ilium-of-os-coxa","AS","auricular surface of ilium of os coxa"
"https://purl.org/ccf/ASCTB-TEMP_base-of-fourth-distal-phalanx-of-hand","AS","base of fourth distal phalanx of hand"
"https://purl.org/ccf/ASCTB-TEMP_articular-facet-of-tubercle-of-first-rib","AS","articular facet of tubercle of first rib"
"https://purl.org/ccf/ASCTB-TEMP_lingula-of-mandible","AS","lingula of mandible"
"https://purl.org/ccf/ASCTB-TEMP_superior-costal-facet-of-eleventh-thoracic-vertebra","AS","superior costal facet of eleventh thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_inferior-costal-facet-of-seventh-thoracic-vertebra","AS","inferior costal facet of seventh thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_superior-vertebral-notch-of-seventh-thoracic-vertebra","AS","superior vertebral notch of seventh thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_vertebral-arch-of-eleventh-thoracic-vertebra","AS","vertebral arch of eleventh thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_spinous-process-of-third-thoracic-vertebra","AS","spinous process of third thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_iliac-crest-of-ilium-of-os-coxa","AS","iliac crest of ilium of os coxa"
"https://purl.org/ccf/ASCTB-TEMP_inferior-pubic-ramus-of-pubis-of-os-coxa","AS","inferior pubic ramus of pubis of os coxa"
"https://purl.org/ccf/ASCTB-TEMP_incisive-foramen-of-maxilla","AS","incisive foramen of maxilla"
"https://purl.org/ccf/ASCTB-TEMP_acromial-process-of-scapula","AS","acromial process of scapula"
"https://purl.org/ccf/ASCTB-TEMP_olecranon-fossa-of-humerus","AS","olecranon fossa of humerus"
"https://purl.org/ccf/ASCTB-TEMP_supraorbital-notch-or-foramen-of-frontal-bone","AS","supraorbital notch or foramen of frontal bone"
"https://purl.org/ccf/ASCTB-TEMP_vertebral-arch-of-twelfth-thoracic-vertebra","AS","vertebral arch of twelfth thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_tuberosity-of-second-distal-phalanx-of-hand","AS","tuberosity of second distal phalanx of hand"
"https://purl.org/ccf/ASCTB-TEMP_costal-groove-of-fourth-rib","AS","costal groove of fourth rib"
"https://purl.org/ccf/ASCTB-TEMP_superior-articular-process-of-ninth-thoracic-vertebra","AS","superior articular process of ninth thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_pedicle-of-seventh-thoracic-vertebra","AS","pedicle of seventh thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_base-of-second-distal-phalanx-of-hand","AS","base of second distal phalanx of hand"
"https://purl.org/ccf/ASCTB-TEMP_shaft-of-fourth-middle-phalanx-of-foot","AS","shaft of fourth middle phalanx of foot"
"https://purl.org/ccf/ASCTB-TEMP_inferior-articular-facet-of-fifth-thoracic-vertebra","AS","inferior articular facet of fifth thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_tibial-plateau-of-tibia","AS","tibial plateau of tibia"
"https://purl.org/ccf/ASCTB-TEMP_ramus-of-mandible","AS","ramus of mandible"
"https://purl.org/ccf/ASCTB-TEMP_vertebral-arch-of-fifth-cervical-vertebra","AS","vertebral arch of fifth cervical vertebra"
"https://purl.org/ccf/ASCTB-TEMP_inferior-articular-process-of-twelfth-thoracic-vertebra","AS","inferior articular process of twelfth thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_superior-articular-facet-of-sixth-cervical-vertebra","AS","superior articular facet of sixth cervical vertebra"
"https://purl.org/ccf/ASCTB-TEMP_middle-nasal-concha-of-ethmoid-bone","AS","middle nasal concha of ethmoid bone"
"https://purl.org/ccf/ASCTB-TEMP_superior-articular-facet-of-twelfth-thoracic-vertebra","AS","superior articular facet of twelfth thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_lamina-of-fourth-cervical-vertebra","AS","lamina of fourth cervical vertebra"
"https://purl.org/ccf/ASCTB-TEMP_sacral-spine-of-sacrum","AS","sacral spine of sacrum"
"https://purl.org/ccf/ASCTB-TEMP_acetabulum-of-os-coxa","AS","acetabulum of os coxa"
"https://purl.org/ccf/ASCTB-TEMP_vertebral-foramen-of-sixth-thoracic-vertebra","AS","vertebral foramen of sixth thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_costal-notches-of-sternum","AS","costal notches of sternum"
"https://purl.org/ccf/ASCTB-TEMP_gluteal-tuberosity-of-femur","AS","gluteal tuberosity of femur"
"https://purl.org/ccf/ASCTB-TEMP_inferior-articular-process-of-seventh-thoracic-vertebra","AS","inferior articular process of seventh thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_superior-articular-facet-of-second-lumbar-vertebra","AS","superior articular facet of second lumbar vertebra"
"https://purl.org/ccf/ASCTB-TEMP_inferior-vertebral-notch-of-first-thoracic-vertebra","AS","inferior vertebral notch of first thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_base-of-second-metacarpal-bone","AS","base of second metacarpal bone"
"https://purl.org/ccf/ASCTB-TEMP_trochlear-notch-of-ulna","AS","trochlear notch of ulna"
"https://purl.org/ccf/ASCTB-TEMP_lesser-trochanter-of-femur","AS","lesser trochanter of femur"
"https://purl.org/ccf/ASCTB-TEMP_inferior-articular-process-of-fifth-lumbar-vertebra","AS","inferior articular process of fifth lumbar vertebra"
"https://purl.org/ccf/ASCTB-TEMP_cribiform-plate-of-ethmoid-bone","AS","cribiform plate of ethmoid bone"
"https://purl.org/ccf/ASCTB-TEMP_superior-articular-process-of-first-lumbar-vertebra","AS","superior articular process of first lumbar vertebra"
"https://purl.org/ccf/ASCTB-TEMP_sternal-end-of-first-rib","AS","sternal end of first rib"
"https://purl.org/ccf/ASCTB-TEMP_superior-vertebral-notch-of-fourth-lumbar-vertebra","AS","superior vertebral notch of fourth lumbar vertebra"
"https://purl.org/ccf/ASCTB-TEMP_transverse-foramen-of-first-cervical-vertebra","AS","transverse foramen of first cervical vertebra"
"https://purl.org/ccf/ASCTB-TEMP_inferior-articular-facet-of-first-thoracic-vertebra","AS","inferior articular facet of first thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_inferior-costal-facet-of-third-thoracic-vertebra","AS","inferior costal facet of third thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_occipital-condyle-of-basilar-part-of-occipital-bone","AS","occipital condyle of basilar part of occipital bone"
"https://purl.org/ccf/ASCTB-TEMP_inferior-vertebral-notch-of-second-thoracic-vertebra","AS","inferior vertebral notch of second thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_base-of-fourth-middle-phalanx-of-foot","AS","base of fourth middle phalanx of foot"
"https://purl.org/ccf/ASCTB-TEMP_vertebral-arch-of-second-lumbar-vertebra","AS","vertebral arch of second lumbar vertebra"
"https://purl.org/ccf/ASCTB-TEMP_non-articular-facet-of-tubercle-of-tenth-rib","AS","non-articular facet of tubercle of tenth rib"
"https://purl.org/ccf/ASCTB-TEMP_lamina-of-ninth-thoracic-vertebra","AS","lamina of ninth thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_fossa-for-lacrimal-sac-of-lacrimal-bone","AS","fossa for lacrimal sac of lacrimal bone"
"https://purl.org/ccf/ASCTB-TEMP_acromial-end-of-clavicle","AS","acromial end of clavicle"
"https://purl.org/ccf/ASCTB-TEMP_pterygoid-hamulus-of-sphenoid-bone","AS","pterygoid hamulus of sphenoid bone"
"https://purl.org/ccf/ASCTB-TEMP_lamina-of-second-cervical-vertebra","AS","lamina of second cervical vertebra"
"https://purl.org/ccf/ASCTB-TEMP_inferior-articular-facet-of-tenth-thoracic-vertebra","AS","inferior articular facet of tenth thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_temporal-fossa-of-parietal-bone","AS","temporal fossa of parietal bone"
"https://purl.org/ccf/ASCTB-TEMP_xiphoid-process-of-sternum","AS","xiphoid process of sternum"
"https://purl.org/ccf/ASCTB-TEMP_inferior-articular-process-of-fourth-cervical-vertebra","AS","inferior articular process of fourth cervical vertebra"
"https://purl.org/ccf/ASCTB-TEMP_lateral-process-of-tuberosity-of-calcaneus","AS","lateral process of tuberosity of calcaneus"
"https://purl.org/ccf/ASCTB-TEMP_medial-epicondyle-of-humerus","AS","medial epicondyle of humerus"
"https://purl.org/ccf/ASCTB-TEMP_pecten-pubis-of-pubis-of-os-coxa","AS","pecten pubis of pubis of os coxa"
"https://purl.org/ccf/ASCTB-TEMP_vertebral-foramen-of-ninth-thoracic-vertebra","AS","vertebral foramen of ninth thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_spinous-process-of-first-lumbar-vertebra","AS","spinous process of first lumbar vertebra"
"https://purl.org/ccf/ASCTB-TEMP_superior-articular-facet-of-seventh-cervical-vertebra","AS","superior articular facet of seventh cervical vertebra"
"https://purl.org/ccf/ASCTB-TEMP_styloid-process-of-radius","AS","styloid process of radius"
"https://purl.org/ccf/ASCTB-TEMP_frontal-crest-of-frontal-bone","AS","frontal crest of frontal bone"
"https://purl.org/ccf/ASCTB-TEMP_inferior-articular-facet-of-third-lumbar-vertebra","AS","inferior articular facet of third lumbar vertebra"
"https://purl.org/ccf/ASCTB-TEMP_mastoid-process-of-mastoid-part-of-temporal-bone","AS","mastoid process of mastoid part of temporal bone"
"https://purl.org/ccf/ASCTB-TEMP_vertebral-body-of-second-thoracic-vertebra","AS","vertebral body of second thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_adductor-tubercle-of-femur","AS","adductor tubercle of femur"
"https://purl.org/ccf/ASCTB-TEMP_crest-of-head-of-ninth-rib","AS","crest of head of ninth rib"
"https://purl.org/ccf/ASCTB-TEMP_shaft-of-first-distal-phalanx-of-foot","AS","shaft of first distal phalanx of foot"
"https://purl.org/ccf/ASCTB-TEMP_inferior-articular-facet-of-second-thoracic-vertebra","AS","inferior articular facet of second thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_head-of-first-distal-phalanx-of-hand","AS","head of first distal phalanx of hand"
"https://purl.org/ccf/ASCTB-TEMP_superior-articular-facet-of-ninth-rib","AS","superior articular facet of ninth rib"
"https://purl.org/ccf/ASCTB-TEMP_groove-for-superior-sagittal-sinus-of-parietal-bone","AS","groove for superior sagittal sinus of parietal bone"
"https://purl.org/ccf/ASCTB-TEMP_inferior-articular-process-of-tenth-thoracic-vertebra","AS","inferior articular process of tenth thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_vertebra-prominens-of-seventh-cervical-vertebra","AS","vertebra prominens of seventh cervical vertebra"
"https://purl.org/ccf/ASCTB-TEMP_sternal-end-of-twelfth-rib","AS","sternal end of twelfth rib"
