organ,id,rdfs_label,name
skeleton,,,zygomaticofacial foramen of zygomatic bone
skeleton,UBERON:0014477,thoracic skeleton,thoracic skeleton
skeleton,,,costal region bone
skeleton,UBERON:0004601,rib 1,rib 1
skeleton,,,angle of first rib
skeleton,,,articular facet of tubercle of first rib
skeleton,,,body of first rib
skeleton,,,costal groove of first rib
skeleton,,,facet of first rib
skeleton,,,groove for subclavian artery of first rib
skeleton,,,groove for subclavian vein of first rib
skeleton,,,head of first rib
skeleton,,,neck of first rib
skeleton,,,non-articular facet of tubercle of first rib
skeleton,,,scalene tubercle of first rib
skeleton,,,sternal end of first rib
skeleton,,,tubercle of first rib
skeleton,UBERON:0004609,rib 10,rib 10
skeleton,,,angle of tenth rib
skeleton,,,articular facet of tubercle of tenth rib
skeleton,,,body of tenth rib
skeleton,,,costal groove of tenth rib
skeleton,,,facet of tenth rib
skeleton,,,head of tenth rib
skeleton,,,neck of tenth rib
skeleton,,,non-articular facet of tubercle of tenth rib
skeleton,,,sternal end of tenth rib
skeleton,,,tubercle of tenth rib
skeleton,UBERON:0004610,rib 11,rib 11
skeleton,,,body of eleventh rib
skeleton,,,costal groove of eleventh rib
skeleton,,,facet of eleventh rib
skeleton,,,head of eleventh rib
skeleton,,,sternal end of eleventh rib
skeleton,UBERON:0004611,rib 12,rib 12
skeleton,,,body of twelfth rib
skeleton,,,costal groove of twelfth rib
skeleton,,,facet of twelfth rib
skeleton,,,head of twelfth rib
skeleton,,,sternal end of twelfth rib
skeleton,UBERON:0004602,rib 2,rib 2
skeleton,,,angle of second rib
skeleton,,,articular facet of tubercle of second rib
skeleton,,,body of second rib
skeleton,,,costal groove of second rib
skeleton,,,head of second rib
skeleton,,,inferior articular facet of second rib
skeleton,,,neck of second rib
skeleton,,,non-articular facet of tubercle of second rib
skeleton,,,sternal end of second rib
skeleton,,,superior articular facet of second rib
skeleton,,,tubercle of second rib
skeleton,UBERON:0004603,rib 3,rib 3
skeleton,,,angle of third rib
skeleton,,,articular facet of tubercle of third rib
skeleton,,,body of third rib
skeleton,,,costal groove of third rib
skeleton,,,crest of head of third rib
skeleton,,,head of third rib
skeleton,,,inferior articular facet of third rib
skeleton,,,neck of third rib
skeleton,,,non-articular facet of tubercle of third rib
skeleton,,,sternal end of third rib
skeleton,,,superior articular facet of third rib
skeleton,,,tubercle of third rib
skeleton,UBERON:0004604,rib 4,rib 4
skeleton,,,angle of fourth rib
skeleton,,,articular facet of tubercle of fourth rib
skeleton,,,body of fourth rib
skeleton,,,costal groove of fourth rib
skeleton,,,crest of head of fourth rib
skeleton,,,head of fourth rib
skeleton,,,inferior articular facet of fourth rib
skeleton,,,neck of fourth rib
skeleton,,,non-articular facet of tubercle of fourth rib
skeleton,,,sternal end of fourth rib
skeleton,,,superior articular facet of fourth rib
skeleton,,,tubercle of fourth rib
skeleton,UBERON:0004605,rib 5,rib 5
skeleton,,,angle of fifth rib
skeleton,,,articular facet of tubercle of fifth rib
skeleton,,,body of fifth rib
skeleton,,,costal groove of fifth rib
skeleton,,,crest of head of fifth rib
skeleton,,,head of fifth rib
skeleton,,,inferior articular facet of fifth rib
skeleton,,,neck of fifth rib
skeleton,,,non-articular facet of tubercle of fifth rib
skeleton,,,sternal end of fifth rib
skeleton,,,superior articular facet of fifth rib
skeleton,,,tubercle of fifth rib
skeleton,UBERON:0004606,rib 6,rib 6
skeleton,,,angle of sixth rib
skeleton,,,articular facet of tubercle of sixth rib
skeleton,,,body of sixth rib
skeleton,,,costal groove of sixth rib
skeleton,,,crest of head of sixth rib
skeleton,,,head of sixth rib
skeleton,,,inferior articular facet of sixth rib
skeleton,,,neck of sixth rib
skeleton,,,non-articular facet of tubercle of sixth rib
skeleton,,,sternal end of sixth rib
skeleton,,,superior articular facet of sixth rib
skeleton,,,tubercle of sixth rib
skeleton,UBERON:0004607,rib 7,rib 7
skeleton,,,angle of seventh rib
skeleton,,,articular facet of tubercle of seventh rib
skeleton,,,body of seventh rib
skeleton,,,costal groove of seventh rib
skeleton,,,crest of head of seventh rib
skeleton,,,head of seventh rib
skeleton,,,inferior articular facet of seventh rib
skeleton,,,neck of seventh rib
skeleton,,,non-articular facet of tubercle of seventh rib
skeleton,,,sternal end of seventh rib
skeleton,,,superior articular facet of seventh rib
skeleton,,,tubercle of seventh rib
skeleton,UBERON:0010757,rib 8,rib 8
skeleton,,,angle of eighth rib
skeleton,,,articular facet of tubercle of eighth rib
skeleton,,,body of eighth rib
skeleton,,,costal groove of eighth rib
skeleton,,,crest of head of eighth rib
skeleton,,,head of eighth rib
skeleton,,,inferior articular facet of eighth rib
skeleton,,,neck of eighth rib
skeleton,,,non-articular facet of tubercle of eighth rib
skeleton,,,sternal end of eighth rib
skeleton,,,superior articular facet of eighth rib
skeleton,,,tubercle of eighth rib
skeleton,UBERON:0004608,rib 9,rib 9
skeleton,,,angle of ninth rib
skeleton,,,articular facet of tubercle of ninth rib
skeleton,,,body of ninth rib
skeleton,,,costal groove of ninth rib
skeleton,,,crest of head of ninth rib
skeleton,,,head of ninth rib
skeleton,,,inferior articular facet of ninth rib
skeleton,,,neck of ninth rib
skeleton,,,non-articular facet of tubercle of ninth rib
skeleton,,,sternal end of ninth rib
skeleton,,,superior articular facet of ninth rib
skeleton,,,tubercle of ninth rib
skeleton,,,sternal region bone
skeleton,UBERON:0000975,sternum,sternum
skeleton,,,clavicular notch of sternum
skeleton,,,costal notches of sternum
skeleton,,,jugular notch of sternum
skeleton,UBERON:0002205,manubrium of sternum,manubrium of sternum
skeleton,,,sternal angle of sternum
skeleton,,,sternal body of sternum
skeleton,,,transverse ridges of sternum
skeleton,,,xiphoid process of sternum
skeleton,UBERON:0001130,vertebral column,vertebral column
skeleton,UBERON:0001095,caudal vertebra,caudal vertebra
skeleton,UBERON:0001350,coccyx,coccyx
skeleton,,,coccygeal cornu of coccyx
skeleton,,,transverse process of coccyx
skeleton,UBERON:0002413,cervical vertebra,cervical vertebra
skeleton,UBERON:0001092,vertebral bone 1,cervical vertebra 1
skeleton,,,anterior arch of first cervical vertebra
skeleton,,,anterior tubercle of first cervical vertebra
skeleton,,,groove for vertebral artery of first cervical vertebra
skeleton,,,inferior articular facet of first cervical vertebra
skeleton,,,inferior articular process of first cervical vertebra
skeleton,,,inferior vertebral notch of first cervical vertebra
skeleton,,,lamina of first cervical vertebra
skeleton,,,pedicle of first cervical vertebra
skeleton,,,posterior arch of first cervical vertebra
skeleton,,,posterior tubercle of first cervical vertebra
skeleton,,,spinous process of first cervical vertebra
skeleton,,,superior articular facet of first cervical vertebra
skeleton,,,superior articular process of first cervical vertebra
skeleton,,,superior vertebral notch of first cervical vertebra
skeleton,,,transverse foramen of first cervical vertebra
skeleton,,,transverse process of first cervical vertebra
skeleton,,,vertebral body of first cervical vertebra
skeleton,,,vertebral foramen of first cervical vertebra
skeleton,UBERON:0001093,vertebral bone 2,cervical vertebra 2
skeleton,,,body of second cervical vertebra
skeleton,,,inferior articular facet of second cervical vertebra
skeleton,,,inferior articular process of second cervical vertebra
skeleton,,,inferior vertebral notch of second cervical vertebra
skeleton,,,lamina of second cervical vertebra
skeleton,UBERON:0004096,odontoid process of cervical vertebra 2,odontoid process of second cervical vertebra
skeleton,,,pedicle of second cervical vertebra
skeleton,,,spinous process of second cervical vertebra
skeleton,,,superior articular facet of second cervical vertebra
skeleton,,,superior articular process of second cervical vertebra
skeleton,,,superior vertebral notch of second cervical vertebra
skeleton,,,transverse foramen of second cervical vertebra
skeleton,,,transverse process of second cervical vertebra
skeleton,,,vertebral arch of second cervical vertebra
skeleton,,,vertebral body of second cervical vertebra
skeleton,,,vertebral foramen of second cervical vertebra
skeleton,UBERON:0004612,mammalian cervical vertebra 3,cervical vertebra 3
skeleton,,,inferior articular facet of third cervical vertebra
skeleton,,,inferior articular process of third cervical vertebra
skeleton,,,inferior vertebral notch of third cervical vertebra
skeleton,,,lamina of third cervical vertebra
skeleton,,,pedicle of third cervical vertebra
skeleton,,,spinous process of third cervical vertebra
skeleton,,,superior articular facet of third cervical vertebra
skeleton,,,superior articular process of third cervical vertebra
skeleton,,,superior vertebral notch of third cervical vertebra
skeleton,,,transverse foramen of third cervical vertebra
skeleton,,,transverse process of third cervical vertebra
skeleton,,,vertebral arch of third cervical vertebra
skeleton,,,vertebral body of third cervical vertebra
skeleton,,,vertebral foramen of third cervical vertebra
skeleton,UBERON:0004613,mammalian cervical vertebra 4,cervical vertebra 4
skeleton,,,inferior articular facet of fourth cervical vertebra
skeleton,,,inferior articular process of fourth cervical vertebra
skeleton,,,inferior vertebral notch of fourth cervical vertebra
skeleton,,,lamina of fourth cervical vertebra
skeleton,,,pedicle of fourth cervical vertebra
skeleton,,,spinous process of fourth cervical vertebra
skeleton,,,superior articular facet of fourth cervical vertebra
skeleton,,,superior articular process of fourth cervical vertebra
skeleton,,,superior vertebral notch of fourth cervical vertebra
skeleton,,,transverse foramen of fourth cervical vertebra
skeleton,,,transverse process of fourth cervical vertebra
skeleton,,,vertebral arch of fourth cervical vertebra
skeleton,,,vertebral body of fourth cervical vertebra
skeleton,,,vertebral foramen of fourth cervical vertebra
skeleton,UBERON:0004614,mammalian cervical vertebra 5,cervical vertebra 5
skeleton,,,inferior articular facet of fifth cervical vertebra
skeleton,,,inferior articular process of fifth cervical vertebra
skeleton,,,inferior vertebral notch of fifth cervical vertebra
skeleton,,,lamina of fifth cervical vertebra
skeleton,,,pedicle of fifth cervical vertebra
skeleton,,,spinous process of fifth cervical vertebra
skeleton,,,superior articular facet of fifth cervical vertebra
skeleton,,,superior articular process of fifth cervical vertebra
skeleton,,,superior vertebral notch of fifth cervical vertebra
skeleton,,,transverse foramen of fifth cervical vertebra
skeleton,,,transverse process of fifth cervical vertebra
skeleton,,,vertebral arch of fifth cervical vertebra
skeleton,,,vertebral body of fifth cervical vertebra
skeleton,,,vertebral foramen of fifth cervical vertebra
skeleton,UBERON:0004615,mammalian cervical vertebra 6,cervical vertebra 6
skeleton,,,inferior articular facet of sixth cervical vertebra
skeleton,,,inferior articular process of sixth cervical vertebra
skeleton,,,inferior vertebral notch of sixth cervical vertebra
skeleton,,,lamina of sixth cervical vertebra
skeleton,,,pedicle of sixth cervical vertebra
skeleton,,,spinous process of sixth cervical vertebra
skeleton,,,superior articular facet of sixth cervical vertebra
skeleton,,,superior articular process of sixth cervical vertebra
skeleton,,,superior vertebral notch of sixth cervical vertebra
skeleton,,,transverse foramen of sixth cervical vertebra
skeleton,,,transverse process of sixth cervical vertebra
skeleton,,,vertebral arch of sixth cervical vertebra
skeleton,,,vertebral body of sixth cervical vertebra
skeleton,,,vertebral foramen of sixth cervical vertebra
skeleton,UBERON:0004616,mammalian cervical vertebra 7,cervical vertebra 7
skeleton,,,inferior articular facet of seventh cervical vertebra
skeleton,,,inferior articular process of seventh cervical vertebra
skeleton,,,inferior vertebral notch of seventh cervical vertebra
skeleton,,,lamina of seventh cervical vertebra
skeleton,,,pedicle of seventh cervical vertebra
skeleton,,,spinous process of seventh cervical vertebra
skeleton,,,superior articular facet of seventh cervical vertebra
skeleton,,,superior articular process of seventh cervical vertebra
skeleton,,,superior vertebral notch of seventh cervical vertebra
skeleton,,,transverse foramen of seventh cervical vertebra
skeleton,,,transverse process of seventh cervical vertebra
skeleton,,,vertebra prominens of seventh cervical vertebra
skeleton,,,vertebral arch of seventh cervical vertebra
skeleton,,,vertebral body of seventh cervical vertebra
skeleton,,,vertebral foramen of seventh cervical vertebra
skeleton,UBERON:0002414,lumbar vertebra,lumbar vertebra
skeleton,UBERON:0004617,lumbar vertebra 1,lumbar vertebra 1
skeleton,,,accessory process of first lumbar vertebra
skeleton,,,inferior articular facet of first lumbar vertebra
skeleton,,,inferior articular process of first lumbar vertebra
skeleton,,,inferior vertebral notch of first lumbar vertebra
skeleton,,,lamina of first lumbar vertebra
skeleton,,,mammillary process of first lumbar vertebra
skeleton,,,pedicle of first lumbar vertebra
skeleton,,,spinous process of first lumbar vertebra
skeleton,,,superior articular facet of first lumbar vertebra
skeleton,,,superior articular process of first lumbar vertebra
skeleton,,,superior vertebral notch of first lumbar vertebra
skeleton,,,transverse process of first lumbar vertebra
skeleton,,,vertebral arch of first lumbar vertebra
skeleton,,,vertebral body of first lumbar vertebra
skeleton,,,vertebral foramen of first lumbar vertebra
skeleton,UBERON:0004618,lumbar vertebra 2,lumbar vertebra 2
skeleton,,,accessory process of second lumbar vertebra
skeleton,,,inferior articular facet of second lumbar vertebra
skeleton,,,inferior articular process of second lumbar vertebra
skeleton,,,inferior vertebral notch of second lumbar vertebra
skeleton,,,lamina of second lumbar vertebra
skeleton,,,mammillary process of second lumbar vertebra
skeleton,,,pedicle of second lumbar vertebra
skeleton,,,spinous process of second lumbar vertebra
skeleton,,,superior articular facet of second lumbar vertebra
skeleton,,,superior articular process of second lumbar vertebra
skeleton,,,superior vertebral notch of second lumbar vertebra
skeleton,,,transverse process of second lumbar vertebra
skeleton,,,vertebral arch of second lumbar vertebra
skeleton,,,vertebral body of second lumbar vertebra
skeleton,,,vertebral foramen of second lumbar vertebra
skeleton,UBERON:0004619,lumbar vertebra 3,lumbar vertebra 3
skeleton,,,accessory process of third lumbar vertebra
skeleton,,,inferior articular facet of third lumbar vertebra
skeleton,,,inferior articular process of third lumbar vertebra
skeleton,,,inferior vertebral notch of third lumbar vertebra
skeleton,,,lamina of third lumbar vertebra
skeleton,,,mammillary process of third lumbar vertebra
skeleton,,,pedicle of third lumbar vertebra
